codelist_name,concept_id,concept_name,vocabulary_id
peripheral_vascular_disease,4316222,Venous intermittent claudication,SNOMED CT
peripheral_vascular_disease,192673,Vascular insufficiency of intestine,SNOMED CT
peripheral_vascular_disease,4134603,Vascular disorder of intestine,SNOMED CT
peripheral_vascular_disease,312939,Thromboangiitis obliterans,SNOMED CT
peripheral_vascular_disease,433222,"Thoracoabdominal aortic aneurysm, ruptured",SNOMED CT
peripheral_vascular_disease,436996,Thoracoabdominal aortic aneurysm,SNOMED CT
peripheral_vascular_disease,441051,Thoracic aortic aneurysm without rupture,SNOMED CT
peripheral_vascular_disease,441875,Thoracic aortic aneurysm which has ruptured,SNOMED CT
peripheral_vascular_disease,320646,Syphilitic aneurysm of aorta,SNOMED CT
peripheral_vascular_disease,317305,Stricture of artery,SNOMED CT
peripheral_vascular_disease,312343,Ruptured aortic aneurysm,SNOMED CT
peripheral_vascular_disease,195559,Ruptured abdominal aortic aneurysm,SNOMED CT
peripheral_vascular_disease,44782775,Peripheral vascular disease associated with another disorder,SNOMED CT
peripheral_vascular_disease,321052,Peripheral vascular disease,SNOMED CT
peripheral_vascular_disease,317309,Peripheral arterial occlusive disease,SNOMED CT
peripheral_vascular_disease,36712807,Pain at rest of right lower limb co-occurrent and due to atherosclerosis,SNOMED CT
peripheral_vascular_disease,36712805,Pain at rest of left lower limb co-occurrent and due to atherosclerosis,SNOMED CT
peripheral_vascular_disease,4325344,Pain at rest due to peripheral vascular disease,SNOMED CT
peripheral_vascular_disease,37312520,Ischemic foot ulcer due to atherosclerosis of artery of lower limb,SNOMED CT
peripheral_vascular_disease,36712806,Intermittent claudication of right lower limb co-occurrent and due to atherosclerosis,SNOMED CT
peripheral_vascular_disease,36717286,Intermittent claudication of left lower limb co-occurrent and due to atherosclerosis,SNOMED CT
peripheral_vascular_disease,36717006,Intermittent claudication of bilateral lower limbs co-occurrent and due to atherosclerosis,SNOMED CT
peripheral_vascular_disease,37312529,Intermittent claudication due to atherosclerosis of artery of limb,SNOMED CT
peripheral_vascular_disease,442774,Intermittent claudication,SNOMED CT
peripheral_vascular_disease,321882,Generalized atherosclerosis,SNOMED CT
peripheral_vascular_disease,36717279,Gangrene of right lower limb due to atherosclerosis,SNOMED CT
peripheral_vascular_disease,37312531,Gangrene of limb due to atherosclerosis of artery of limb,SNOMED CT
peripheral_vascular_disease,36712963,Gangrene of left lower limb due to atherosclerosis,SNOMED CT
peripheral_vascular_disease,134380,Erythromelalgia,SNOMED CT
peripheral_vascular_disease,432346,Dissection of vertebral artery,SNOMED CT
peripheral_vascular_disease,37016882,Dissection of thoracoabdominal aorta,SNOMED CT
peripheral_vascular_disease,436136,Dissection of thoracic aorta,SNOMED CT
peripheral_vascular_disease,37016889,Dissection of renal artery,SNOMED CT
peripheral_vascular_disease,201043,Dissection of iliac artery,SNOMED CT
peripheral_vascular_disease,37109512,Dissection of carotid artery,SNOMED CT
peripheral_vascular_disease,46272492,Dissection of artery,SNOMED CT
peripheral_vascular_disease,320739,Dissection of aorta,SNOMED CT
peripheral_vascular_disease,4256889,Dissection of abdominal aorta,SNOMED CT
peripheral_vascular_disease,199064,Chronic vascular insufficiency of intestine,SNOMED CT
peripheral_vascular_disease,44782819,Chronic occlusion of artery of extremity,SNOMED CT
peripheral_vascular_disease,35611566,Bilateral lower limb atherosclerosis pain at rest co-occurrent and due to atherosclerosis,SNOMED CT
peripheral_vascular_disease,35615028,Bilateral atherosclerosis of lower limbs with gangrene,SNOMED CT
peripheral_vascular_disease,195834,Atherosclerosis of renal artery,SNOMED CT
peripheral_vascular_disease,40484551,Atherosclerosis of nonautologous biological bypass graft of limb,SNOMED CT
peripheral_vascular_disease,46271459,Atherosclerosis of bypass graft of lower limb,SNOMED CT
peripheral_vascular_disease,40483538,Atherosclerosis of bypass graft of limb,SNOMED CT
peripheral_vascular_disease,40484541,Atherosclerosis of autologous vein bypass graft of limb,SNOMED CT
peripheral_vascular_disease,37110250,Atherosclerosis of artery of lower limb,SNOMED CT
peripheral_vascular_disease,40479625,Atherosclerosis of artery,SNOMED CT
peripheral_vascular_disease,315558,Atherosclerosis of arteries of the extremities,SNOMED CT
peripheral_vascular_disease,312934,Atherosclerosis of aorta,SNOMED CT
peripheral_vascular_disease,318443,Arteriosclerotic vascular disease,SNOMED CT
peripheral_vascular_disease,317577,Arteriosclerotic gangrene,SNOMED CT
peripheral_vascular_disease,317585,Aortic aneurysm,SNOMED CT
peripheral_vascular_disease,443622,Aneurysm of thoracic aorta,SNOMED CT
peripheral_vascular_disease,4332246,Aneurysm,SNOMED CT
peripheral_vascular_disease,321314,Abdominal aortic aneurysm without rupture,SNOMED CT
peripheral_vascular_disease,198177,Abdominal aortic aneurysm,SNOMED CT
congestive_heart_failure,443580,Systolic heart failure,SNOMED CT
congestive_heart_failure,4273632,Right ventricular failure,SNOMED CT
congestive_heart_failure,4195785,Right heart failure secondary to left heart failure,SNOMED CT
congestive_heart_failure,4190773,Restrictive cardiomyopathy,SNOMED CT
congestive_heart_failure,320122,Nutritional and metabolic cardiomyopathies,SNOMED CT
congestive_heart_failure,4172864,Neonatal cardiac failure,SNOMED CT
congestive_heart_failure,316994,Malignant hypertensive heart disease with congestive heart failure,SNOMED CT
congestive_heart_failure,439846,Left heart failure,SNOMED CT
congestive_heart_failure,444101,Hypertensive heart failure,SNOMED CT
congestive_heart_failure,314378,Hypertensive heart disease with congestive heart failure,SNOMED CT
congestive_heart_failure,439694,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,SNOMED CT
congestive_heart_failure,439696,Hypertensive heart and renal disease with (congestive) heart failure,SNOMED CT
congestive_heart_failure,44782728,Hypertensive heart AND chronic kidney disease with congestive heart failure,SNOMED CT
congestive_heart_failure,4004279,High output heart failure,SNOMED CT
congestive_heart_failure,316139,Heart failure,SNOMED CT
congestive_heart_failure,4110961,Generalized ischemic myocardial dysfunction,SNOMED CT
congestive_heart_failure,318773,Dilated cardiomyopathy secondary to alcohol,SNOMED CT
congestive_heart_failure,4163710,Dilated cardiomyopathy,SNOMED CT
congestive_heart_failure,443587,Diastolic heart failure,SNOMED CT
congestive_heart_failure,315295,Congestive rheumatic heart failure,SNOMED CT
congestive_heart_failure,319835,Congestive heart failure,SNOMED CT
congestive_heart_failure,40482727,Combined systolic and diastolic dysfunction,SNOMED CT
congestive_heart_failure,40479192,Chronic systolic heart failure,SNOMED CT
congestive_heart_failure,4014159,Chronic right-sided heart failure,SNOMED CT
congestive_heart_failure,444031,Chronic heart failure,SNOMED CT
congestive_heart_failure,40479576,Chronic diastolic heart failure,SNOMED CT
congestive_heart_failure,4229440,Chronic congestive heart failure,SNOMED CT
congestive_heart_failure,44782719,Chronic combined systolic and diastolic heart failure,SNOMED CT
congestive_heart_failure,320746,Cardiomyopathy associated with another disorder,SNOMED CT
congestive_heart_failure,321319,Cardiomyopathy,SNOMED CT
congestive_heart_failure,4215802,Cardiac asthma,SNOMED CT
congestive_heart_failure,4242669,Biventricular congestive heart failure,SNOMED CT
congestive_heart_failure,439698,Benign hypertensive heart disease with congestive cardiac failure,SNOMED CT
congestive_heart_failure,40480603,Acute systolic heart failure,SNOMED CT
congestive_heart_failure,4233424,Acute right-sided heart failure,SNOMED CT
congestive_heart_failure,40480602,Acute on chronic systolic heart failure,SNOMED CT
congestive_heart_failure,37309625,Acute on chronic right-sided congestive heart failure,SNOMED CT
congestive_heart_failure,40481043,Acute on chronic diastolic heart failure,SNOMED CT
congestive_heart_failure,44782733,Acute on chronic combined systolic and diastolic heart failure,SNOMED CT
congestive_heart_failure,40481042,Acute diastolic heart failure,SNOMED CT
congestive_heart_failure,44782718,Acute combined systolic and diastolic heart failure,SNOMED CT
any_malignancy,138708,Acute leukemia,SNOMED CT
any_malignancy,135496,Acute leukemia in remission,SNOMED CT
any_malignancy,134305,Acute lymphoid leukemia,SNOMED CT
any_malignancy,141816,Acute lymphoid leukemia in remission,SNOMED CT
any_malignancy,36712834,Acute lymphoid leukemia relapse,SNOMED CT
any_malignancy,4079686,Acute megakaryoblastic leukemia,SNOMED CT
any_malignancy,135768,Acute monocytic leukemia,SNOMED CT
any_malignancy,140672,Acute monocytic leukemia in remission,SNOMED CT
any_malignancy,4189938,Acute monocytic/monoblastic leukemia,SNOMED CT
any_malignancy,135762,Acute myeloid leukemia in remission,SNOMED CT
any_malignancy,40483761,Acute myeloid leukemia with myelodysplasia-related changes,SNOMED CT
any_malignancy,40481524,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL,SNOMED CT
any_malignancy,140352,"Acute myeloid leukemia, disease",SNOMED CT
any_malignancy,4003184,Acute panmyelosis with myelofibrosis,SNOMED CT
any_malignancy,4002497,"Acute promyelocytic leukemia, FAB M3",SNOMED CT
any_malignancy,4137687,"Acute promyelocytic leukemia, FAB M3, in remission",SNOMED CT
any_malignancy,4003188,Adult T-cell leukemia/lymphoma,SNOMED CT
any_malignancy,4297355,Aggressive NK-cell leukemia involving skin,SNOMED CT
any_malignancy,37396742,Aggressive systemic mastocytosis,SNOMED CT
any_malignancy,4003835,Alpha heavy chain disease (clinical),SNOMED CT
any_malignancy,40488896,"Anaplastic large cell lymphoma, ALK negative",SNOMED CT
any_malignancy,4299149,Anaplastic large T-cell systemic malignant lymphoma,SNOMED CT
any_malignancy,4003021,Angiosarcoma of liver,SNOMED CT
any_malignancy,4079282,Atypical chronic myeloid leukemia,SNOMED CT
any_malignancy,4173963,B-cell acute lymphoblastic leukemia,SNOMED CT
any_malignancy,4082311,B-cell chronic lymphocytic leukemia,SNOMED CT
any_malignancy,434592,B-cell lymphoma (clinical),SNOMED CT
any_malignancy,4173974,B-cell prolymphocytic leukemia,SNOMED CT
any_malignancy,4041800,Burkitt's lymphoma (clinical),SNOMED CT
any_malignancy,4097560,Burkitt's lymphoma of intra-abdominal lymph nodes,SNOMED CT
any_malignancy,193428,Burkitt's lymphoma of intrapelvic lymph nodes,SNOMED CT
any_malignancy,4091768,Burkitt's lymphoma of intrathoracic lymph nodes,SNOMED CT
any_malignancy,4097561,Burkitt's lymphoma of lymph nodes of axilla and upper limb,SNOMED CT
any_malignancy,196055,Burkitt's lymphoma of lymph nodes of inguinal region and lower limb,SNOMED CT
any_malignancy,315481,Burkitt's lymphoma of lymph nodes of multiple sites,SNOMED CT
any_malignancy,439293,Burkitt's lymphoma of spleen,SNOMED CT
any_malignancy,435758,Burkitt's tumor of extranodal AND/OR solid organ site,SNOMED CT
any_malignancy,433426,Burkitt's tumor of lymph nodes of axilla AND/OR upper limb,SNOMED CT
any_malignancy,437504,"Burkitt's tumor of lymph nodes of head, face AND/OR neck",SNOMED CT
any_malignancy,140057,Chronic leukemia,SNOMED CT
any_malignancy,134597,Chronic leukemia in remission,SNOMED CT
any_malignancy,133438,Chronic lymphoid leukemia in remission,SNOMED CT
any_malignancy,138379,"Chronic lymphoid leukemia, disease",SNOMED CT
any_malignancy,136056,Chronic monocytic leukemia,SNOMED CT
any_malignancy,760932,Chronic monocytic leukemia in relapse,SNOMED CT
any_malignancy,134603,Chronic myeloid leukemia,SNOMED CT
any_malignancy,132572,Chronic myeloid leukemia in remission,SNOMED CT
any_malignancy,4133599,Chronic myelomonocytic leukemia,SNOMED CT
any_malignancy,4082487,Cutaneous/peripheral T-cell lymphoma,SNOMED CT
any_malignancy,40486171,Diffuse follicle center lymphoma,SNOMED CT
any_malignancy,44808122,Diffuse large B-cell lymphoma,SNOMED CT
any_malignancy,4300704,Diffuse large B-cell lymphoma (nodal/systemic with skin involvement),SNOMED CT
any_malignancy,4003830,Diffuse non-Hodgkin's lymphoma,SNOMED CT
any_malignancy,4003832,"Diffuse non-Hodgkin's lymphoma, immunoblastic (clinical)",SNOMED CT
any_malignancy,4001328,"Diffuse non-Hodgkin's lymphoma, lymphoblastic (clinical)",SNOMED CT
any_malignancy,4002356,"Diffuse non-Hodgkin's lymphoma, small cell (clinical)",SNOMED CT
any_malignancy,4003831,"Diffuse non-Hodgkin's lymphoma, undifferentiated",SNOMED CT
any_malignancy,138099,"Erythroleukemia, FAB M6",SNOMED CT
any_malignancy,4139358,"Erythroleukemia, FAB M6 in remission",SNOMED CT
any_malignancy,4094548,Extramedullary plasmacytoma,SNOMED CT
any_malignancy,40482893,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma),SNOMED CT
any_malignancy,4212994,"Extranodal NK/T-cell lymphoma, nasal type",SNOMED CT
any_malignancy,37395837,Familial malignant neoplasm of pancreas,SNOMED CT
any_malignancy,4147411,Follicular non-Hodgkin's lymphoma,SNOMED CT
any_malignancy,45765770,Follicular non-Hodgkin's lymphoma diffuse follicle center sub-type grade 1,SNOMED CT
any_malignancy,4003833,"Follicular non-Hodgkin's lymphoma, large cell (clinical)",SNOMED CT
any_malignancy,4001329,"Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell (clinical)",SNOMED CT
any_malignancy,4002357,"Follicular non-Hodgkin's lymphoma, small cleaved cell (clinical)",SNOMED CT
any_malignancy,4170421,Gastrointestinal stromal tumor,SNOMED CT
any_malignancy,40486465,Gastrointestinal stromal tumor of esophagus,SNOMED CT
any_malignancy,40490328,Gastrointestinal stromal tumor of large intestine,SNOMED CT
any_malignancy,40492267,Gastrointestinal stromal tumor of small intestine,SNOMED CT
any_malignancy,40492266,Gastrointestinal stromal tumor of stomach,SNOMED CT
any_malignancy,4038845,Hairy cell leukemia (clinical),SNOMED CT
any_malignancy,4245460,Hairy cell leukemia of spleen,SNOMED CT
any_malignancy,4217892,Hand-Schüller-Christian disease,SNOMED CT
any_malignancy,4288751,Heavy chain disease,SNOMED CT
any_malignancy,4001172,Hepatoblastoma,SNOMED CT
any_malignancy,37396884,Hereditary diffuse carcinoma of stomach,SNOMED CT
any_malignancy,4002494,Histiocytic sarcoma (clinical),SNOMED CT
any_malignancy,4038839,"Hodgkin lymphoma, nodular lymphocyte predominance (clinical)",SNOMED CT
any_malignancy,4038835,Hodgkin's disease (clinical),SNOMED CT
any_malignancy,436651,Hodgkin's disease of extranodal AND/OR solid organ site,SNOMED CT
any_malignancy,200355,Hodgkin's disease of intra-abdominal lymph nodes,SNOMED CT
any_malignancy,195761,Hodgkin's disease of intrapelvic lymph nodes,SNOMED CT
any_malignancy,440965,Hodgkin's disease of intrathoracic lymph nodes,SNOMED CT
any_malignancy,434877,Hodgkin's disease of lymph nodes of axilla AND/OR upper limb,SNOMED CT
any_malignancy,437818,"Hodgkin's disease of lymph nodes of head, face AND/OR neck",SNOMED CT
any_malignancy,436652,Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb,SNOMED CT
any_malignancy,316356,Hodgkin's disease of lymph nodes of multiple sites,SNOMED CT
any_malignancy,198704,Hodgkin's disease of spleen,SNOMED CT
any_malignancy,4041798,"Hodgkin's disease, lymphocytic depletion (clinical)",SNOMED CT
any_malignancy,432267,"Hodgkin's disease, lymphocytic depletion of extranodal AND/OR solid organ site",SNOMED CT
any_malignancy,439285,"Hodgkin's disease, lymphocytic depletion of intra-abdominal lymph nodes",SNOMED CT
any_malignancy,439282,"Hodgkin's disease, lymphocytic depletion of intrapelvic lymph nodes",SNOMED CT
any_malignancy,141243,"Hodgkin's disease, lymphocytic depletion of intrathoracic lymph nodes",SNOMED CT
any_malignancy,442151,"Hodgkin's disease, lymphocytic depletion of lymph nodes of axilla AND/OR upper limb",SNOMED CT
any_malignancy,433161,"Hodgkin's disease, lymphocytic depletion of lymph nodes of head, face AND/OR neck",SNOMED CT
any_malignancy,442150,"Hodgkin's disease, lymphocytic depletion of lymph nodes of inguinal region AND/OR lower limb",SNOMED CT
any_malignancy,313980,"Hodgkin's disease, lymphocytic depletion of lymph nodes of multiple sites",SNOMED CT
any_malignancy,439281,"Hodgkin's disease, lymphocytic depletion of spleen",SNOMED CT
any_malignancy,438373,"Hodgkin's disease, lymphocytic-histiocytic predominance of extranodal AND/OR solid organ site",SNOMED CT
any_malignancy,201242,"Hodgkin's disease, lymphocytic-histiocytic predominance of intra-abdominal lymph nodes",SNOMED CT
any_malignancy,194876,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrapelvic lymph nodes",SNOMED CT
any_malignancy,440351,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrathoracic lymph nodes",SNOMED CT
any_malignancy,438703,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of axilla AND/OR upper limb",SNOMED CT
any_malignancy,442163,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of head, face AND/OR neck",SNOMED CT
any_malignancy,442162,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of inguinal region AND/OR lower limb",SNOMED CT
any_malignancy,321522,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of multiple sites",SNOMED CT
any_malignancy,198381,"Hodgkin's disease, lymphocytic-histiocytic predominance of spleen",SNOMED CT
any_malignancy,4038843,"Hodgkin's disease, mixed cellularity (clinical)",SNOMED CT
any_malignancy,435203,"Hodgkin's disease, mixed cellularity of extranodal AND/OR solid organ site",SNOMED CT
any_malignancy,192268,"Hodgkin's disease, mixed cellularity of intra-abdominal lymph nodes",SNOMED CT
any_malignancy,194594,"Hodgkin's disease, mixed cellularity of intrapelvic lymph nodes",SNOMED CT
any_malignancy,136655,"Hodgkin's disease, mixed cellularity of intrathoracic lymph nodes",SNOMED CT
any_malignancy,434299,"Hodgkin's disease, mixed cellularity of lymph nodes of axilla AND/OR upper limb",SNOMED CT
any_malignancy,442161,"Hodgkin's disease, mixed cellularity of lymph nodes of head, face AND/OR neck",SNOMED CT
any_malignancy,442160,"Hodgkin's disease, mixed cellularity of lymph nodes of inguinal region AND/OR lower limb",SNOMED CT
any_malignancy,315202,"Hodgkin's disease, mixed cellularity of lymph nodes of multiple sites",SNOMED CT
any_malignancy,442159,"Hodgkin's disease, mixed cellularity of spleen",SNOMED CT
any_malignancy,4038842,"Hodgkin's disease, nodular sclerosis (clinical)",SNOMED CT
any_malignancy,434302,"Hodgkin's disease, nodular sclerosis of extranodal AND/OR solid organ site",SNOMED CT
any_malignancy,193434,"Hodgkin's disease, nodular sclerosis of intra-abdominal lymph nodes",SNOMED CT
any_malignancy,199760,"Hodgkin's disease, nodular sclerosis of intrapelvic lymph nodes",SNOMED CT
any_malignancy,136928,"Hodgkin's disease, nodular sclerosis of intrathoracic lymph nodes",SNOMED CT
any_malignancy,314600,"Hodgkin's disease, nodular sclerosis of lymph nodes of axilla AND/OR upper limb",SNOMED CT
any_malignancy,442158,"Hodgkin's disease, nodular sclerosis of lymph nodes of head, face AND/OR neck",SNOMED CT
any_malignancy,442157,"Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region AND/OR lower limb",SNOMED CT
any_malignancy,315763,"Hodgkin's disease, nodular sclerosis of lymph nodes of multiple sites",SNOMED CT
any_malignancy,193157,"Hodgkin's disease, nodular sclerosis of spleen",SNOMED CT
any_malignancy,4041797,Hodgkin's granuloma (clinical),SNOMED CT
any_malignancy,439291,Hodgkin's granuloma of intra-abdominal lymph nodes,SNOMED CT
any_malignancy,442156,Hodgkin's granuloma of intrapelvic lymph nodes,SNOMED CT
any_malignancy,440354,Hodgkin's granuloma of intrathoracic lymph nodes,SNOMED CT
any_malignancy,442155,Hodgkin's granuloma of lymph nodes of axilla AND/OR upper limb,SNOMED CT
any_malignancy,442154,"Hodgkin's granuloma of lymph nodes of head, face AND/OR neck",SNOMED CT
any_malignancy,442153,Hodgkin's granuloma of lymph nodes of inguinal region AND/OR lower limb,SNOMED CT
any_malignancy,320337,Hodgkin's granuloma of lymph nodes of multiple sites,SNOMED CT
any_malignancy,196355,Hodgkin's granuloma of spleen,SNOMED CT
any_malignancy,198986,Hodgkin's paragranuloma of intrapelvic lymph nodes,SNOMED CT
any_malignancy,438709,Hodgkin's paragranuloma of intrathoracic lymph nodes,SNOMED CT
any_malignancy,442152,Hodgkin's paragranuloma of lymph nodes of axilla AND/OR upper limb,SNOMED CT
any_malignancy,435494,"Hodgkin's paragranuloma of lymph nodes of head, face AND/OR neck",SNOMED CT
any_malignancy,442144,Hodgkin's paragranuloma of lymph nodes of inguinal region AND/OR lower limb,SNOMED CT
any_malignancy,140663,Hodgkin's paragranuloma of lymph nodes of multiple sites,SNOMED CT
any_malignancy,4038840,Hodgkin's sarcoma (clinical),SNOMED CT
any_malignancy,198372,Hodgkin's sarcoma of intra-abdominal lymph nodes,SNOMED CT
any_malignancy,195196,Hodgkin's sarcoma of intrapelvic lymph nodes,SNOMED CT
any_malignancy,433156,Hodgkin's sarcoma of intrathoracic lymph nodes,SNOMED CT
any_malignancy,320049,Hodgkin's sarcoma of lymph nodes of axilla AND/OR upper limb,SNOMED CT
any_malignancy,442146,"Hodgkin's sarcoma of lymph nodes of head, face AND/OR neck",SNOMED CT
any_malignancy,442145,Hodgkin's sarcoma of lymph nodes of inguinal region AND/OR lower limb,SNOMED CT
any_malignancy,316649,Hodgkin's sarcoma of lymph nodes of multiple sites,SNOMED CT
any_malignancy,198710,Hodgkin's sarcoma of spleen,SNOMED CT
any_malignancy,441523,Immunoproliferative neoplasm,SNOMED CT
any_malignancy,4142878,Immunoproliferative neoplasm in remission,SNOMED CT
any_malignancy,4003836,Immunoproliferative small intestinal disease (clinical),SNOMED CT
any_malignancy,4001664,Intrahepatic bile duct carcinoma,SNOMED CT
any_malignancy,40482847,Juvenile myelomonocytic leukemia,SNOMED CT
any_malignancy,434584,Kaposi's sarcoma (clinical),SNOMED CT
any_malignancy,198085,Kaposi's sarcoma of gastrointestinal tract,SNOMED CT
any_malignancy,254583,Kaposi's sarcoma of lung,SNOMED CT
any_malignancy,312846,Kaposi's sarcoma of lymph nodes,SNOMED CT
any_malignancy,4033893,Kaposi's sarcoma of multiple organs,SNOMED CT
any_malignancy,140958,Kaposi's sarcoma of palate,SNOMED CT
any_malignancy,258981,Kaposi's sarcoma of skin,SNOMED CT
any_malignancy,375479,Kaposi's sarcoma of soft tissue,SNOMED CT
any_malignancy,4038846,"Langerhans cell histiocytosis, disseminated (clinical)",SNOMED CT
any_malignancy,4044708,"Langerhans cell histiocytosis, unifocal (clinical)",SNOMED CT
any_malignancy,441235,Large cell anaplastic lymphoma,SNOMED CT
any_malignancy,40481357,Large cell lymphoma of intrapelvic lymph nodes,SNOMED CT
any_malignancy,439761,Letterer-Siwe disease of extranodal AND/OR solid organ site,SNOMED CT
any_malignancy,444467,Letterer-Siwe disease of intra-abdominal lymph nodes,SNOMED CT
any_malignancy,196363,Letterer-Siwe disease of intrapelvic lymph nodes,SNOMED CT
any_malignancy,434595,Letterer-Siwe disease of intrathoracic lymph nodes,SNOMED CT
any_malignancy,444466,Letterer-Siwe disease of lymph nodes of axilla AND/OR upper limb,SNOMED CT
any_malignancy,436362,"Letterer-Siwe disease of lymph nodes of head, face AND/OR neck",SNOMED CT
any_malignancy,444465,Letterer-Siwe disease of lymph nodes of inguinal region AND/OR lower limb,SNOMED CT
any_malignancy,141814,Letterer-Siwe disease of lymph nodes of multiple sites,SNOMED CT
any_malignancy,197816,Letterer-Siwe disease of spleen,SNOMED CT
any_malignancy,317510,Leukemia,SNOMED CT
any_malignancy,135766,Leukemia in remission,SNOMED CT
any_malignancy,132852,Leukemic reticuloendotheliosis of extranodal AND/OR solid organ site,SNOMED CT
any_malignancy,193429,Leukemic reticuloendotheliosis of intra-abdominal lymph nodes,SNOMED CT
any_malignancy,196650,Leukemic reticuloendotheliosis of intrapelvic lymph nodes,SNOMED CT
any_malignancy,442095,Leukemic reticuloendotheliosis of intrathoracic lymph nodes,SNOMED CT
any_malignancy,439269,Leukemic reticuloendotheliosis of lymph nodes of axilla and upper limb,SNOMED CT
any_malignancy,132570,"Leukemic reticuloendotheliosis of lymph nodes of head, face and neck",SNOMED CT
any_malignancy,439268,Leukemic reticuloendotheliosis of lymph nodes of inguinal region and lower limb,SNOMED CT
any_malignancy,318989,Leukemic reticuloendotheliosis of lymph nodes of multiple sites,SNOMED CT
any_malignancy,4001171,Liver cell carcinoma,SNOMED CT
any_malignancy,4038841,Lymphocyte-rich classical Hodgkin lymphoma,SNOMED CT
any_malignancy,4002358,Lymphoepithelioid lymphoma (clinical),SNOMED CT
any_malignancy,132853,Lymphoid leukemia,SNOMED CT
any_malignancy,760934,Lymphoid leukemia in relapse,SNOMED CT
any_malignancy,134596,Lymphoid leukemia in remission,SNOMED CT
any_malignancy,200662,Lymphosarcoma,SNOMED CT
any_malignancy,440957,Lymphosarcoma and reticulosarcoma,SNOMED CT
any_malignancy,197228,Lymphosarcoma of intra-abdominal lymph nodes,SNOMED CT
any_malignancy,201810,Lymphosarcoma of intrapelvic lymph nodes,SNOMED CT
any_malignancy,135194,Lymphosarcoma of intrathoracic lymph nodes,SNOMED CT
any_malignancy,441803,Lymphosarcoma of lymph nodes of axilla and upper limb,SNOMED CT
any_malignancy,438380,"Lymphosarcoma of lymph nodes of head, face and neck",SNOMED CT
any_malignancy,198702,Lymphosarcoma of lymph nodes of inguinal region and lower limb,SNOMED CT
any_malignancy,318697,Lymphosarcoma of lymph nodes of multiple sites,SNOMED CT
any_malignancy,195201,Lymphosarcoma of spleen,SNOMED CT
any_malignancy,4041104,Malignant histiocytosis (clinical),SNOMED CT
any_malignancy,436929,Malignant histiocytosis of extranodal AND/OR solid organ site,SNOMED CT
any_malignancy,198098,Malignant histiocytosis of intra-abdominal lymph nodes,SNOMED CT
any_malignancy,192270,Malignant histiocytosis of intrapelvic lymph nodes,SNOMED CT
any_malignancy,441812,Malignant histiocytosis of intrathoracic lymph nodes,SNOMED CT
any_malignancy,435200,Malignant histiocytosis of lymph nodes of axilla AND/OR upper limb,SNOMED CT
any_malignancy,441525,"Malignant histiocytosis of lymph nodes of head, face AND/OR neck",SNOMED CT
any_malignancy,197232,Malignant histiocytosis of lymph nodes of inguinal region AND/OR lower limb,SNOMED CT
any_malignancy,321815,Malignant histiocytosis of lymph nodes of multiple sites,SNOMED CT
any_malignancy,193721,Malignant histiocytosis of spleen,SNOMED CT
any_malignancy,4003834,Malignant immunoproliferative disease (clinical),SNOMED CT
any_malignancy,432571,Malignant lymphoma,SNOMED CT
any_malignancy,4094544,Malignant lymphoma - mixed small and large cell,SNOMED CT
any_malignancy,440058,Malignant lymphoma of extranodal AND/OR solid organ site,SNOMED CT
any_malignancy,200349,Malignant lymphoma of intra-abdominal lymph nodes,SNOMED CT
any_malignancy,195195,Malignant lymphoma of intrapelvic lymph nodes,SNOMED CT
any_malignancy,435753,Malignant lymphoma of intrathoracic lymph nodes,SNOMED CT
any_malignancy,441521,Malignant lymphoma of lymph nodes of axilla AND/OR upper limb,SNOMED CT
any_malignancy,438698,"Malignant lymphoma of lymph nodes of head, face AND/OR neck",SNOMED CT
any_malignancy,192560,Malignant lymphoma of lymph nodes of inguinal region AND/OR lower limb,SNOMED CT
any_malignancy,132841,Malignant lymphoma of lymph nodes of multiple sites,SNOMED CT
any_malignancy,200343,Malignant lymphoma of spleen,SNOMED CT
any_malignancy,4040379,Malignant mast cell tumor (clinical),SNOMED CT
any_malignancy,4245916,Malignant mast cell tumor of intra-abdominal lymph nodes,SNOMED CT
any_malignancy,200667,Malignant mast cell tumor of intrapelvic lymph nodes,SNOMED CT
any_malignancy,434601,Malignant mast cell tumor of intrathoracic lymph nodes,SNOMED CT
any_malignancy,441245,Malignant mast cell tumor of lymph nodes of axilla AND/OR upper limb,SNOMED CT
any_malignancy,435495,"Malignant mast cell tumor of lymph nodes of head, face AND/OR neck",SNOMED CT
any_malignancy,198705,Malignant mast cell tumor of lymph nodes of inguinal region AND/OR lower limb,SNOMED CT
any_malignancy,4095589,Malignant melanoma of ear and/or external auditory canal,SNOMED CT
